# x, y
4.960937500000000000e-01 1.000000000000000000e+00 8.739644385968858842e-08 9.999247193336486816e-01 3.999698877334594727e+00 7.999397754669189453e+00 1.589599251747131348e+00
7.460937500000000000e-01 1.000000000000000000e+00 2.145467359326858059e-09 7.157308459281921387e-01 2.862922191619873047e+00 5.725846290588378906e+00 -1.058457612991333008e+00
2.460937500000000000e-01 1.000000000000000000e+00 -2.145454258695167482e-09 6.983762979507446289e-01 2.793506383895874023e+00 5.587010860443115234e+00 1.085718154907226562e+00
8.710937500000000000e-01 1.000000000000000000e+00 -6.028156462889455725e-08 3.939919173717498779e-01 1.575966835021972656e+00 3.151934862136840820e+00 -2.526868820190429688e+00
3.710937500000000000e-01 1.000000000000000000e+00 6.028156462889455725e-08 9.191138744354248047e-01 3.676456212997436523e+00 7.352911472320556641e+00 1.702009201049804688e+00
6.210937500000000000e-01 1.000000000000000000e+00 6.331568869200054905e-08 9.285060763359069824e-01 3.714023590087890625e+00 7.428048133850097656e+00 5.543808937072753906e-01
1.210937500000000000e-01 1.000000000000000000e+00 -6.331568869200054905e-08 3.713172078132629395e-01 1.485269546508789062e+00 2.970538139343261719e+00 3.208491802215576172e-01
9.335937500000000000e-01 1.000000000000000000e+00 -7.992274930757048423e-08 2.071114033460617065e-01 8.284451961517333984e-01 1.656890988349914551e+00 -2.972774744033813477e+00
4.335937500000000000e-01 1.000000000000000000e+00 7.992275641299784184e-08 9.783173799514770508e-01 3.913269996643066406e+00 7.826539039611816406e+00 1.761367082595825195e+00
6.835937500000000000e-01 1.000000000000000000e+00 3.542730198091703642e-08 8.382246494293212891e-01 3.352897644042968750e+00 6.705796718597412109e+00 -2.200434207916259766e-01
1.835937500000000000e-01 1.000000000000000000e+00 -3.542731619177175162e-08 5.453249812126159668e-01 2.181300878524780273e+00 4.362600326538085938e+00 6.801287531852722168e-01
8.085937500000000000e-01 1.000000000000000000e+00 -3.146303129142324906e-08 5.657317638397216797e-01 2.262926101684570312e+00 4.525853633880615234e+00 -1.860583782196044922e+00
3.085937500000000000e-01 1.000000000000000000e+00 3.146302418599589146e-08 8.245893120765686035e-01 3.298358201980590820e+00 6.596714973449707031e+00 1.453971266746520996e+00
5.585937500000000000e-01 1.000000000000000000e+00 8.156482067533943336e-08 9.831054806709289551e-01 3.932421445846557617e+00 7.864843845367431641e+00 1.178023099899291992e+00
5.859375000000000000e-02 1.000000000000000000e+00 -8.156482067533943336e-08 1.830398887395858765e-01 7.321599721908569336e-01 1.464319348335266113e+00 7.871675491333007812e-02
9.648437500000000000e-01 1.000000000000000000e+00 -8.529858774863896542e-08 1.102221906185150146e-01 4.408885240554809570e-01 8.817774057388305664e-01 -3.093854904174804688e+00
4.648437500000000000e-01 1.000000000000000000e+00 8.529859485406632302e-08 9.939069747924804688e-01 3.975628137588500977e+00 7.951255798339843750e+00 1.705765843391418457e+00
7.148437500000000000e-01 1.000000000000000000e+00 1.915440961397507635e-08 7.807371020317077637e-01 3.122947454452514648e+00 6.245896339416503906e+00 -6.373643875122070312e-01
2.148437500000000000e-01 1.000000000000000000e+00 -1.915443625932766736e-08 6.248595118522644043e-01 2.499439001083374023e+00 4.998876571655273438e+00 8.822157382965087891e-01
8.398437500000000000e-01 1.000000000000000000e+00 -4.677098885963459907e-08 4.821837246417999268e-01 1.928733944892883301e+00 3.857469320297241211e+00 -2.216500282287597656e+00
3.398437500000000000e-01 1.000000000000000000e+00 4.677098530692092027e-08 8.760701417922973633e-01 3.504281520843505859e+00 7.008561611175537109e+00 1.597784876823425293e+00
5.898437500000000000e-01 1.000000000000000000e+00 7.385944655879939091e-08 9.604305028915405273e-01 3.841721534729003906e+00 7.683443546295166016e+00 8.895951509475708008e-01
8.984375000000000000e-02 1.000000000000000000e+00 -7.385944655879939091e-08 2.785196900367736816e-01 1.114079356193542480e+00 2.228157758712768555e+00 1.815478801727294922e-01
9.023437500000000000e-01 1.000000000000000000e+00 -7.147555436404218199e-08 3.020057976245880127e-01 1.208022594451904297e+00 2.416046142578125000e+00 -2.781709432601928711e+00
4.023437500000000000e-01 1.000000000000000000e+00 7.147553304776010918e-08 9.533060193061828613e-01 3.813224792480468750e+00 7.626448631286621094e+00 1.758649110794067383e+00
6.523437500000000000e-01 1.000000000000000000e+00 5.033873762272378372e-08 8.876395821571350098e-01 3.550557374954223633e+00 7.101116180419921875e+00 1.810645461082458496e-01
1.523437500000000000e-01 1.000000000000000000e+00 -5.033874828086482012e-08 4.605387151241302490e-01 1.842155814170837402e+00 3.684310197830200195e+00 4.898238182067871094e-01
7.773437500000000000e-01 1.000000000000000000e+00 -1.494596624240784877e-08 6.438315510749816895e-01 2.575325012207031250e+00 5.150651931762695312e+00 -1.470468282699584961e+00
2.773437500000000000e-01 1.000000000000000000e+00 1.494596801876468817e-08 7.651672959327697754e-01 3.060670375823974609e+00 6.121338844299316406e+00 1.279874563217163086e+00
5.273437500000000000e-01 1.000000000000000000e+00 8.613570656734736986e-08 9.963126182556152344e-01 3.985250234603881836e+00 7.970500946044921875e+00 1.412900447845458984e+00
2.734375000000000000e-02 1.000000000000000000e+00 -8.613570656734736986e-08 8.579731732606887817e-02 3.431894481182098389e-01 6.863786578178405762e-01 1.733362674713134766e-02
